,Dataset,Number of Keypoints,Detector/Descriptor
329,Small Village Dataset,8.333333333333334,GFTT+SIFT
330,Small Village Dataset,8.333333333333334,GFTT+SIFT
331,Small Village Dataset,8.333333333333334,GFTT+SIFT
332,Small Village Dataset,8.333333333333334,GFTT+SIFT
333,Small Village Dataset,8.333333333333334,GFTT+SIFT
334,Small Village Dataset,8.333333333333334,GFTT+SIFT
335,Small Village Dataset,8.333333333333334,GFTT+SIFT
336,Small Village Dataset,8.333333333333334,GFTT+SIFT
337,Small Village Dataset,8.333333333333334,GFTT+SIFT
338,Small Village Dataset,8.333333333333334,GFTT+SIFT
339,Small Village Dataset,8.333333333333334,GFTT+SIFT
340,Small Village Dataset,8.333333333333334,GFTT+SIFT
341,Small Village Dataset,8.333333333333334,GFTT+SIFT
342,Small Village Dataset,8.333333333333334,GFTT+SIFT
343,Small Village Dataset,8.333333333333334,GFTT+SIFT
344,Small Village Dataset,8.333333333333334,GFTT+SIFT
345,Small Village Dataset,8.333333333333334,GFTT+SIFT
346,Small Village Dataset,8.333333333333334,GFTT+SIFT
347,Small Village Dataset,8.333333333333334,GFTT+SIFT
348,Small Village Dataset,8.333333333333334,GFTT+SIFT
349,Small Village Dataset,8.333333333333334,GFTT+SIFT
350,Small Village Dataset,8.333333333333334,GFTT+SIFT
351,Small Village Dataset,8.333333333333334,GFTT+SIFT
352,Small Village Dataset,8.333333333333334,GFTT+SIFT
353,Small Village Dataset,8.333333333333334,GFTT+SIFT
354,Small Village Dataset,8.333333333333334,GFTT+SIFT
355,Small Village Dataset,8.333333333333334,GFTT+SIFT
356,Small Village Dataset,8.333333333333334,GFTT+SIFT
357,Small Village Dataset,8.333333333333334,GFTT+SIFT
358,Small Village Dataset,8.333333333333334,GFTT+SIFT
359,Small Village Dataset,8.333333333333334,GFTT+SIFT
360,Small Village Dataset,49.69166666666667,MSER+SIFT
361,Small Village Dataset,44.71666666666667,MSER+SIFT
362,Small Village Dataset,42.61666666666667,MSER+SIFT
363,Small Village Dataset,42.125,MSER+SIFT
364,Small Village Dataset,43.50833333333333,MSER+SIFT
365,Small Village Dataset,49.86666666666667,MSER+SIFT
366,Small Village Dataset,47.208333333333336,MSER+SIFT
367,Small Village Dataset,47.666666666666664,MSER+SIFT
368,Small Village Dataset,47.541666666666664,MSER+SIFT
369,Small Village Dataset,44.875,MSER+SIFT
370,Small Village Dataset,48.766666666666666,MSER+SIFT
371,Small Village Dataset,48.86666666666667,MSER+SIFT
372,Small Village Dataset,50.7,MSER+SIFT
373,Small Village Dataset,54.55833333333333,MSER+SIFT
374,Small Village Dataset,65.35833333333333,MSER+SIFT
375,Small Village Dataset,54.541666666666664,MSER+SIFT
376,Small Village Dataset,53.65833333333333,MSER+SIFT
377,Small Village Dataset,49.266666666666666,MSER+SIFT
378,Small Village Dataset,45.1,MSER+SIFT
379,Small Village Dataset,45.09166666666667,MSER+SIFT
380,Small Village Dataset,52.266666666666666,MSER+SIFT
381,Small Village Dataset,46.833333333333336,MSER+SIFT
382,Small Village Dataset,44.85,MSER+SIFT
383,Small Village Dataset,50.041666666666664,MSER+SIFT
384,Small Village Dataset,48.50833333333333,MSER+SIFT
385,Small Village Dataset,46.74166666666667,MSER+SIFT
386,Small Village Dataset,48.125,MSER+SIFT
387,Small Village Dataset,47.208333333333336,MSER+SIFT
388,Small Village Dataset,52.016666666666666,MSER+SIFT
389,Small Village Dataset,60.325,MSER+SIFT
390,Small Village Dataset,51.46666666666667,MSER+SIFT
391,Small Village Dataset,49.083333333333336,MSER+SIFT
392,Small Village Dataset,50.06666666666667,MSER+SIFT
393,Small Village Dataset,49.833333333333336,MSER+SIFT
394,Small Village Dataset,47.71666666666667,MSER+SIFT
395,Small Village Dataset,54.1,MSER+SIFT
396,Small Village Dataset,52.3,MSER+SIFT
397,Small Village Dataset,55.05833333333333,MSER+SIFT
398,Small Village Dataset,57.75833333333333,MSER+SIFT
399,Small Village Dataset,59.44166666666667,MSER+SIFT
400,Small Village Dataset,54.96666666666667,MSER+SIFT
401,Small Village Dataset,56.55833333333333,MSER+SIFT
402,Small Village Dataset,49.8,MSER+SIFT
403,Small Village Dataset,45.8,MSER+SIFT
404,Small Village Dataset,55.45,MSER+SIFT
405,Small Village Dataset,62.69166666666667,MSER+SIFT
406,Small Village Dataset,58.375,MSER+SIFT
407,Small Village Dataset,50.46666666666667,MSER+SIFT
408,Small Village Dataset,49.166666666666664,MSER+SIFT
409,Small Village Dataset,57.875,MSER+SIFT
410,Small Village Dataset,57.791666666666664,MSER+SIFT
411,Small Village Dataset,60.108333333333334,MSER+SIFT
412,Small Village Dataset,54.425,MSER+SIFT
413,Small Village Dataset,58.75,MSER+SIFT
414,Small Village Dataset,59.24166666666667,MSER+SIFT
415,Small Village Dataset,62.61666666666667,MSER+SIFT
416,Small Village Dataset,56.55,MSER+SIFT
417,Small Village Dataset,60.1,MSER+SIFT
418,Small Village Dataset,62.108333333333334,MSER+SIFT
419,Small Village Dataset,63.275,MSER+SIFT
420,Small Village Dataset,64.225,MSER+SIFT
421,Small Village Dataset,56.75,MSER+SIFT
422,Small Village Dataset,62.725,MSER+SIFT
423,Small Village Dataset,57.983333333333334,MSER+SIFT
424,Small Village Dataset,53.55,MSER+SIFT
425,Small Village Dataset,47.141666666666666,MSER+SIFT
426,Small Village Dataset,48.38333333333333,MSER+SIFT
427,Small Village Dataset,47.93333333333333,MSER+SIFT
428,Small Village Dataset,45.86666666666667,MSER+SIFT
429,Small Village Dataset,45.24166666666667,MSER+SIFT
430,Small Village Dataset,40.35,MSER+SIFT
431,Small Village Dataset,39.44166666666667,MSER+SIFT
432,Small Village Dataset,42.28333333333333,MSER+SIFT
