,Dataset,Number of Keypoints,Detector/Descriptor
405,MAP Dataset,520.6416666666667,SIFT
406,MAP Dataset,514.075,SIFT
407,MAP Dataset,513.3666666666667,SIFT
408,MAP Dataset,531.5833333333334,SIFT
409,MAP Dataset,505.7,SIFT
410,MAP Dataset,496.075,SIFT
411,MAP Dataset,592.7083333333334,SIFT
412,MAP Dataset,542.7166666666667,SIFT
413,MAP Dataset,542.1916666666667,SIFT
414,MAP Dataset,421.69166666666666,SIFT
415,MAP Dataset,468.0416666666667,SIFT
416,MAP Dataset,469.625,SIFT
417,MAP Dataset,501.10833333333335,SIFT
418,MAP Dataset,591.525,SIFT
419,MAP Dataset,533.625,SIFT
420,MAP Dataset,509.1333333333333,SIFT
421,MAP Dataset,737.4416666666667,SIFT
422,MAP Dataset,672.9666666666667,SIFT
423,MAP Dataset,659.875,SIFT
424,MAP Dataset,563.15,SIFT
425,MAP Dataset,627.9083333333333,SIFT
426,MAP Dataset,576.5916666666667,SIFT
427,MAP Dataset,535.2833333333333,SIFT
428,MAP Dataset,505.5416666666667,SIFT
429,MAP Dataset,474.14166666666665,SIFT
430,MAP Dataset,472.2083333333333,SIFT
431,MAP Dataset,410.59166666666664,SIFT
432,MAP Dataset,389.14166666666665,SIFT
433,MAP Dataset,362.175,SIFT
434,MAP Dataset,354.275,SIFT
435,MAP Dataset,338.06666666666666,SIFT
436,MAP Dataset,341.2583333333333,SIFT
437,MAP Dataset,354.0083333333333,SIFT
438,MAP Dataset,306.51666666666665,SIFT
439,MAP Dataset,328.4916666666667,SIFT
440,MAP Dataset,345.8333333333333,SIFT
441,MAP Dataset,377.31666666666666,SIFT
442,MAP Dataset,319.75,SIFT
443,MAP Dataset,312.525,SIFT
444,MAP Dataset,319.9916666666667,SIFT
445,MAP Dataset,323.4916666666667,SIFT
446,MAP Dataset,337.01666666666665,SIFT
447,MAP Dataset,349.5833333333333,SIFT
448,MAP Dataset,387.8,SIFT
449,MAP Dataset,433.39166666666665,SIFT
450,MAP Dataset,458.4,SIFT
451,MAP Dataset,497.8,SIFT
452,MAP Dataset,515.3333333333334,SIFT
453,MAP Dataset,499.225,SIFT
454,MAP Dataset,550.0083333333333,SIFT
455,MAP Dataset,578.925,SIFT
456,MAP Dataset,636.2166666666667,SIFT
457,MAP Dataset,691.2583333333333,SIFT
458,MAP Dataset,707.9083333333333,SIFT
459,MAP Dataset,836.3666666666667,SIFT
460,MAP Dataset,855.9333333333333,SIFT
461,MAP Dataset,820.4833333333333,SIFT
462,MAP Dataset,800.3,SIFT
463,MAP Dataset,754.1333333333333,SIFT
464,MAP Dataset,781.0166666666667,SIFT
465,MAP Dataset,742.2583333333333,SIFT
466,MAP Dataset,731.5833333333334,SIFT
467,MAP Dataset,719.1916666666667,SIFT
468,MAP Dataset,666.5083333333333,SIFT
469,MAP Dataset,660.3583333333333,SIFT
470,MAP Dataset,439.94166666666666,SIFT
471,MAP Dataset,417.8,SIFT
472,MAP Dataset,542.8333333333334,SIFT
473,MAP Dataset,656.225,SIFT
474,MAP Dataset,566.6,SIFT
475,MAP Dataset,583.3916666666667,SIFT
476,MAP Dataset,599.6833333333333,SIFT
477,MAP Dataset,676.3416666666667,SIFT
478,MAP Dataset,664.2666666666667,SIFT
479,MAP Dataset,715.2,SIFT
